iter	Passed	Remaining
0	12	60094
1	23	58560
2	33	55982
3	43	54317
4	53	53364
5	62	52412
6	73	52420
7	83	52371
8	93	52052
9	104	51936
10	114	51882
11	124	51884
12	135	51797
13	145	51779
14	155	51722
15	165	51586
16	176	51601
17	186	51486
18	195	51363
19	205	51190
20	215	51196
21	225	51111
22	235	50985
23	248	51453
24	259	51643
25	271	51892
26	282	51982
27	294	52260
28	304	52251
29	314	52152
30	325	52115
31	335	52063
32	345	52025
33	355	51891
34	364	51771
35	375	51725
36	384	51556
37	393	51359
38	401	51104
39	410	50936
40	419	50700
41	428	50533
42	436	50311
43	445	50147
44	453	49968
45	462	49818
46	471	49710
47	480	49522
48	488	49399
49	497	49251
50	505	49069
51	513	48894
52	522	48809
53	531	48705
54	542	48759
55	553	48833
56	564	48944
57	574	48978
58	584	48967
59	593	48862
60	601	48730
61	611	48722
62	620	48592
63	629	48558
64	638	48489
65	647	48370
66	655	48285
67	664	48199
68	673	48150
69	682	48070
70	690	47952
71	699	47901
72	709	47872
73	717	47783
74	726	47712
75	734	47618
76	743	47562
77	752	47461
78	760	47370
79	768	47278
80	777	47212
81	786	47146
82	794	47092
83	804	47091
84	815	47177
85	825	47194
86	838	47328
87	850	47493
88	862	47604
89	874	47689
90	885	47785
91	895	47766
92	904	47726
93	913	47666
94	922	47646
95	931	47569
96	940	47516
97	949	47496
98	958	47454
99	968	47462
100	978	47443
101	987	47435
102	998	47458
103	1008	47465
104	1018	47491
105	1028	47499
106	1038	47502
107	1049	47528
108	1059	47531
109	1069	47522
110	1079	47564
111	1091	47622
112	1101	47630
113	1111	47626
114	1121	47636
115	1132	47666
116	1142	47670
117	1153	47711
118	1164	47744
119	1174	47758
120	1183	47736
121	1194	47743
122	1204	47767
123	1214	47760
124	1225	47779
125	1235	47782
126	1245	47771
127	1254	47757
128	1265	47769
129	1276	47805
130	1286	47833
131	1297	47853
132	1308	47865
133	1319	47929
134	1330	47939
135	1340	47925
136	1349	47909
137	1358	47868
138	1367	47825
139	1376	47786
140	1386	47764
141	1395	47727
142	1404	47700
143	1414	47711
144	1425	47728
145	1434	47702
146	1444	47700
147	1455	47701
148	1464	47695
149	1474	47682
150	1483	47628
151	1492	47606
152	1501	47551
153	1509	47511
154	1518	47473
155	1527	47429
156	1536	47390
157	1545	47371
158	1555	47347
159	1564	47327
160	1573	47296
161	1582	47256
162	1591	47223
163	1600	47202
164	1610	47180
165	1618	47140
166	1628	47124
167	1639	47150
168	1650	47169
169	1660	47179
170	1672	47225
171	1682	47220
172	1692	47227
173	1702	47211
174	1713	47235
175	1724	47255
176	1735	47276
177	1745	47283
178	1754	47263
179	1763	47220
180	1772	47194
181	1781	47164
182	1790	47122
183	1799	47106
184	1808	47076
185	1818	47057
186	1828	47049
187	1837	47024
188	1846	46991
189	1855	46961
190	1864	46933
191	1873	46924
192	1883	46914
193	1892	46880
194	1901	46860
195	1911	46849
196	1920	46818
197	1930	46828
198	1941	46848
199	1951	46846
200	1961	46836
201	1970	46814
202	1980	46805
203	1991	46814
204	2002	46833
205	2014	46883
206	2026	46912
207	2037	46946
208	2048	46950
209	2059	46966
210	2069	46979
211	2080	46977
212	2090	46977
213	2105	47091
214	2115	47085
215	2125	47086
216	2136	47096
217	2147	47110
218	2159	47146
219	2169	47139
220	2180	47143
221	2190	47154
222	2201	47163
223	2212	47177
224	2222	47172
225	2232	47169
226	2244	47195
227	2255	47196
228	2265	47190
229	2276	47218
230	2288	47250
231	2300	47274
232	2312	47315
233	2323	47322
234	2334	47340
235	2344	47331
236	2353	47308
237	2363	47285
238	2373	47284
239	2383	47279
240	2393	47264
241	2402	47234
242	2411	47214
243	2421	47192
244	2430	47166
245	2440	47161
246	2449	47143
247	2459	47130
248	2468	47092
249	2477	47081
250	2486	47054
251	2496	47035
252	2505	47014
253	2515	46997
254	2524	46977
255	2534	46962
256	2543	46936
257	2552	46917
258	2561	46892
259	2571	46877
260	2581	46874
261	2591	46865
262	2601	46862
263	2612	46863
264	2623	46869
265	2632	46853
266	2641	46826
267	2650	46801
268	2659	46781
269	2668	46754
270	2678	46737
271	2687	46709
272	2695	46672
273	2709	46729
274	2718	46705
275	2728	46692
276	2736	46662
277	2746	46645
278	2754	46617
279	2764	46595
280	2773	46580
281	2783	46569
282	2792	46553
283	2801	46525
284	2810	46494
285	2819	46480
286	2828	46446
287	2837	46425
288	2846	46401
289	2855	46380
290	2865	46363
291	2875	46363
292	2886	46368
293	2897	46371
294	2908	46388
295	2921	46426
296	2933	46456
297	2943	46449
298	2953	46441
299	2963	46427
300	2973	46424
301	2984	46423
302	2993	46406
303	3003	46400
304	3014	46400
305	3025	46406
306	3035	46402
307	3044	46384
308	3055	46392
309	3066	46392
310	3077	46392
311	3087	46391
312	3097	46383
313	3108	46390
314	3119	46389
315	3129	46387
316	3139	46381
317	3150	46378
318	3161	46390
319	3172	46399
320	3184	46412
321	3195	46431
322	3207	46437
323	3218	46446
324	3229	46448
325	3239	46443
326	3249	46443
327	3260	46437
328	3272	46459
329	3282	46450
330	3294	46465
331	3305	46474
332	3315	46472
333	3326	46466
334	3336	46458
335	3346	46454
336	3358	46467
337	3367	46441
338	3375	46413
339	3384	46392
340	3393	46368
341	3401	46333
342	3410	46303
343	3419	46283
344	3428	46264
345	3438	46244
346	3446	46219
347	3457	46214
348	3466	46198
349	3477	46200
350	3487	46186
351	3498	46189
352	3508	46192
353	3518	46177
354	3527	46158
355	3536	46130
356	3545	46109
357	3554	46084
358	3563	46063
359	3572	46044
360	3581	46026
361	3591	46011
362	3601	46003
363	3611	45997
364	3620	45974
365	3629	45956
366	3639	45944
367	3648	45927
368	3657	45906
369	3667	45896
370	3676	45874
371	3685	45849
372	3694	45832
373	3705	45829
374	3715	45823
375	3724	45804
376	3733	45777
377	3741	45754
378	3752	45757
379	3764	45765
380	3773	45751
381	3784	45745
382	3795	45749
383	3805	45740
384	3813	45717
385	3823	45700
386	3832	45678
387	3841	45659
388	3851	45648
389	3859	45624
390	3868	45602
391	3877	45574
392	3886	45562
393	3897	45559
394	3907	45552
395	3917	45540
396	3926	45525
397	3937	45528
398	3947	45524
399	3958	45518
400	3968	45510
401	3979	45511
402	3989	45507
403	3999	45503
404	4010	45501
405	4021	45499
406	4031	45491
407	4041	45490
408	4052	45489
409	4063	45491
410	4075	45510
411	4087	45520
412	4098	45525
413	4108	45512
414	4117	45495
415	4128	45489
416	4139	45491
417	4150	45500
418	4160	45492
419	4172	45500
420	4182	45494
421	4193	45492
422	4203	45481
423	4213	45472
424	4223	45466
425	4234	45464
426	4244	45453
427	4254	45449
428	4265	45453
429	4275	45443
430	4287	45447
431	4300	45476
432	4310	45460
433	4318	45434
434	4326	45407
435	4335	45388
436	4347	45395
437	4357	45387
438	4368	45381
439	4380	45394
440	4392	45404
441	4401	45393
442	4412	45394
443	4423	45385
444	4433	45377
445	4443	45371
446	4452	45355
447	4462	45343
448	4472	45329
449	4481	45313
450	4491	45304
451	4501	45292
452	4511	45279
453	4520	45268
454	4531	45263
455	4540	45244
456	4549	45228
457	4559	45220
458	4569	45204
459	4579	45193
460	4590	45194
461	4600	45189
462	4610	45176
463	4621	45176
464	4632	45182
465	4643	45182
466	4654	45180
467	4666	45193
468	4677	45187
469	4687	45177
470	4697	45170
471	4708	45165
472	4717	45153
473	4728	45149
474	4738	45145
475	4750	45145
476	4759	45134
477	4770	45126
478	4780	45116
479	4790	45110
480	4800	45105
481	4812	45105
482	4825	45129
483	4835	45118
484	4845	45103
485	4855	45093
486	4865	45092
487	4876	45084
488	4887	45089
489	4900	45101
490	4911	45106
491	4924	45116
492	4936	45132
493	4949	45150
494	4962	45166
495	4974	45175
496	4986	45177
497	4998	45184
498	5009	45190
499	5021	45192
500	5033	45204
501	5045	45207
502	5057	45212
503	5070	45229
504	5082	45236
505	5095	45251
506	5107	45260
507	5119	45269
508	5131	45274
509	5143	45279
510	5153	45274
511	5165	45282
512	5177	45289
513	5190	45299
514	5203	45313
515	5216	45332
516	5229	45346
517	5242	45363
518	5255	45378
519	5270	45403
520	5283	45422
521	5294	45415
522	5304	45411
523	5315	45404
524	5325	45393
525	5335	45380
526	5346	45377
527	5356	45368
528	5366	45359
529	5376	45349
530	5387	45338
531	5396	45323
532	5406	45309
533	5416	45297
534	5426	45290
535	5436	45279
536	5447	45276
537	5459	45276
538	5469	45267
539	5480	45266
540	5490	45255
541	5501	45246
542	5512	45247
543	5524	45251
544	5535	45252
545	5546	45248
546	5558	45248
547	5570	45257
548	5581	45253
549	5593	45259
550	5608	45282
551	5620	45290
552	5632	45297
553	5645	45307
554	5658	45322
555	5671	45334
556	5685	45348
557	5696	45349
558	5708	45347
559	5720	45352
560	5732	45360
561	5745	45369
562	5757	45377
563	5771	45393
564	5784	45403
565	5797	45416
566	5810	45425
567	5824	45447
568	5837	45459
569	5852	45484
570	5865	45495
571	5879	45515
572	5892	45523
573	5904	45531
574	5916	45528
575	5928	45532
576	5939	45531
577	5951	45534
578	5964	45542
579	5976	45545
580	5987	45540
581	5999	45544
582	6011	45547
583	6024	45552
584	6036	45558
585	6047	45554
586	6058	45547
587	6070	45545
588	6082	45553
589	6095	45558
590	6108	45570
591	6123	45591
592	6136	45605
593	6150	45622
594	6163	45633
595	6175	45635
596	6188	45643
597	6201	45652
598	6214	45657
599	6225	45652
600	6238	45663
601	6251	45670
602	6263	45669
603	6274	45668
604	6285	45660
605	6297	45661
606	6307	45649
607	6317	45638
608	6329	45639
609	6341	45635
610	6352	45628
611	6362	45616
612	6372	45608
613	6384	45607
614	6396	45604
615	6411	45629
616	6423	45629
617	6435	45633
618	6447	45629
619	6457	45621
620	6468	45609
621	6479	45603
622	6489	45595
623	6501	45591
624	6512	45585
625	6522	45572
626	6532	45562
627	6543	45553
628	6553	45544
629	6564	45535
630	6574	45520
631	6584	45506
632	6594	45493
633	6604	45483
634	6615	45474
635	6626	45468
636	6637	45463
637	6648	45455
638	6659	45451
639	6670	45446
640	6683	45449
641	6695	45449
642	6707	45449
643	6719	45450
644	6730	45440
645	6741	45439
646	6755	45449
647	6768	45457
648	6780	45455
649	6790	45446
650	6802	45444
651	6815	45450
652	6829	45465
653	6842	45469
654	6855	45479
655	6866	45470
656	6878	45470
657	6890	45470
658	6901	45465
659	6913	45460
660	6925	45460
661	6936	45456
662	6948	45452
663	6960	45452
664	6974	45463
665	6986	45466
666	7000	45479
667	7014	45486
668	7027	45495
669	7038	45489
670	7050	45484
671	7061	45480
672	7073	45478
673	7084	45473
674	7096	45471
675	7108	45469
676	7120	45465
677	7130	45456
678	7142	45453
679	7153	45446
680	7164	45438
681	7175	45432
682	7187	45428
683	7198	45423
684	7211	45426
685	7222	45422
686	7234	45419
687	7245	45412
688	7257	45406
689	7269	45404
690	7279	45392
691	7290	45387
692	7301	45380
693	7312	45368
694	7322	45357
695	7332	45346
696	7344	45343
697	7355	45336
698	7366	45324
699	7375	45308
700	7385	45294
701	7396	45286
702	7406	45273
703	7416	45260
704	7428	45256
705	7438	45243
706	7449	45236
707	7459	45222
708	7469	45208
709	7479	45192
710	7489	45182
711	7499	45166
712	7510	45157
713	7521	45147
714	7531	45137
715	7541	45122
716	7552	45112
717	7563	45107
718	7575	45105
719	7587	45103
720	7599	45099
721	7609	45090
722	7619	45075
723	7629	45061
724	7639	45048
725	7650	45036
726	7660	45022
727	7670	45012
728	7683	45014
729	7694	45005
730	7703	44988
731	7714	44980
732	7725	44974
733	7735	44959
734	7745	44944
735	7756	44936
736	7766	44925
737	7778	44922
738	7790	44922
739	7803	44922
740	7814	44917
741	7826	44915
742	7838	44908
743	7852	44917
744	7865	44923
745	7878	44927
746	7892	44936
747	7906	44941
748	7918	44941
749	7930	44941
750	7943	44943
751	7956	44946
752	7969	44949
753	7982	44950
754	7994	44947
755	8006	44947
756	8018	44944
757	8030	44940
758	8042	44938
759	8054	44937
760	8066	44930
761	8078	44929
762	8089	44922
763	8100	44915
764	8114	44918
765	8126	44916
766	8138	44915
767	8152	44923
768	8166	44932
769	8179	44936
770	8192	44937
771	8206	44942
772	8217	44937
773	8229	44932
774	8239	44921
775	8250	44908
776	8260	44894
777	8270	44880
778	8281	44871
779	8291	44857
780	8300	44839
781	8310	44827
782	8322	44820
783	8331	44804
784	8342	44794
785	8352	44782
786	8363	44774
787	8373	44758
788	8384	44750
789	8396	44747
790	8407	44736
791	8418	44726
792	8433	44741
793	8446	44744
794	8458	44741
795	8471	44743
796	8483	44738
797	8496	44737
798	8507	44728
799	8518	44720
800	8528	44710
801	8540	44703
802	8551	44697
803	8563	44689
804	8574	44680
805	8583	44663
806	8594	44656
807	8605	44647
808	8619	44654
809	8634	44662
810	8649	44677
811	8662	44679
812	8677	44689
813	8690	44693
814	8706	44705
815	8720	44713
816	8736	44729
817	8749	44731
818	8765	44749
819	8780	44758
820	8795	44769
821	8809	44775
822	8822	44778
823	8835	44775
824	8847	44773
825	8860	44776
826	8874	44777
827	8885	44771
828	8897	44767
829	8909	44764
830	8921	44759
831	8933	44752
832	8945	44748
833	8956	44740
834	8968	44735
835	8980	44731
836	8992	44728
837	9004	44723
838	9017	44719
839	9030	44721
840	9042	44718
841	9057	44726
842	9071	44735
843	9083	44727
844	9096	44726
845	9109	44727
846	9122	44731
847	9134	44723
848	9147	44724
849	9160	44723
850	9173	44723
851	9185	44717
852	9196	44710
853	9209	44709
854	9220	44701
855	9231	44691
856	9242	44681
857	9253	44673
858	9265	44666
859	9276	44654
860	9286	44641
861	9297	44630
862	9307	44618
863	9320	44617
864	9332	44614
865	9344	44609
866	9356	44604
867	9369	44601
868	9380	44590
869	9391	44581
870	9402	44571
871	9413	44561
872	9423	44546
873	9433	44531
874	9442	44516
875	9453	44505
876	9463	44492
877	9473	44477
878	9484	44466
879	9494	44453
880	9505	44441
881	9515	44428
882	9526	44418
883	9537	44408
884	9548	44397
885	9559	44386
886	9569	44372
887	9580	44363
888	9590	44350
889	9601	44340
890	9613	44334
891	9625	44330
892	9638	44326
893	9651	44325
894	9663	44322
895	9674	44310
896	9684	44300
897	9694	44283
898	9708	44288
899	9718	44275
900	9728	44258
901	9738	44244
902	9750	44238
903	9761	44230
904	9772	44220
905	9784	44212
906	9796	44209
907	9808	44201
908	9820	44196
909	9831	44185
910	9842	44176
911	9853	44167
912	9864	44158
913	9875	44150
914	9888	44145
915	9898	44134
916	9912	44133
917	9925	44132
918	9937	44130
919	9951	44134
920	9965	44134
921	9977	44129
922	9989	44124
923	10001	44117
924	10012	44111
925	10024	44104
926	10037	44101
927	10049	44098
928	10061	44091
929	10072	44079
930	10084	44075
931	10098	44076
932	10110	44073
933	10123	44069
934	10137	44072
935	10151	44075
936	10164	44074
937	10178	44075
938	10189	44068
939	10202	44064
940	10217	44075
941	10233	44084
942	10247	44086
943	10261	44087
944	10271	44075
945	10283	44067
946	10293	44053
947	10303	44039
948	10312	44022
949	10323	44009
950	10333	43996
951	10343	43983
952	10353	43969
953	10364	43954
954	10375	43946
955	10386	43936
956	10399	43933
957	10409	43920
958	10419	43904
959	10429	43890
960	10439	43876
961	10449	43862
962	10459	43849
963	10469	43834
964	10480	43822
965	10490	43808
966	10502	43801
967	10514	43794
968	10526	43790
969	10539	43786
970	10550	43778
971	10561	43766
972	10571	43754
973	10581	43739
974	10591	43725
975	10601	43710
976	10611	43696
977	10623	43687
978	10632	43671
979	10643	43660
980	10653	43645
981	10663	43631
982	10673	43617
983	10683	43602
984	10693	43586
985	10702	43571
986	10713	43557
987	10722	43541
988	10734	43534
989	10746	43528
990	10758	43521
991	10769	43512
992	10781	43505
993	10793	43501
994	10806	43498
995	10819	43496
996	10831	43490
997	10844	43485
998	10856	43479
999	10866	43467
1000	10877	43457
1001	10890	43454
1002	10902	43447
1003	10914	43441
1004	10927	43439
1005	10939	43433
1006	10953	43433
1007	10965	43428
1008	10978	43423
1009	10991	43419
1010	11003	43416
1011	11016	43412
1012	11028	43405
1013	11039	43395
1014	11051	43389
1015	11064	43386
1016	11077	43384
1017	11091	43385
1018	11105	43384
1019	11121	43395
1020	11136	43399
1021	11148	43393
1022	11160	43387
1023	11172	43379
1024	11183	43370
1025	11196	43368
1026	11209	43364
1027	11221	43356
1028	11231	43343
1029	11242	43333
1030	11253	43322
1031	11265	43315
1032	11277	43307
1033	11288	43296
1034	11298	43285
1035	11309	43274
1036	11322	43268
1037	11332	43254
1038	11343	43243
1039	11353	43230
1040	11364	43219
1041	11375	43210
1042	11387	43204
1043	11400	43201
1044	11412	43193
1045	11424	43186
1046	11435	43174
1047	11446	43163
1048	11457	43154
1049	11467	43139
1050	11477	43125
1051	11487	43112
1052	11498	43101
1053	11508	43086
1054	11519	43075
1055	11530	43066
1056	11540	43051
1057	11550	43035
1058	11561	43026
1059	11572	43014
1060	11583	43005
1061	11594	42992
1062	11604	42980
1063	11615	42968
1064	11627	42960
1065	11638	42949
1066	11648	42937
1067	11658	42922
1068	11670	42915
1069	11681	42904
1070	11692	42894
1071	11705	42892
1072	11720	42895
1073	11733	42893
1074	11746	42889
1075	11759	42884
1076	11772	42881
1077	11784	42873
1078	11797	42870
1079	11810	42867
1080	11822	42861
1081	11836	42859
1082	11848	42852
1083	11860	42844
1084	11872	42839
1085	11885	42834
1086	11901	42844
1087	11915	42843
1088	11928	42837
1089	11939	42829
1090	11952	42824
1091	11965	42821
1092	11978	42816
1093	11990	42812
1094	12004	42810
1095	12016	42804
1096	12029	42800
1097	12042	42796
1098	12054	42789
1099	12067	42785
1100	12079	42778
1101	12092	42773
1102	12104	42764
1103	12116	42758
1104	12127	42746
1105	12137	42732
1106	12148	42723
1107	12159	42713
1108	12171	42703
1109	12181	42691
1110	12191	42674
1111	12201	42661
1112	12212	42649
1113	12223	42638
1114	12233	42623
1115	12245	42618
1116	12258	42612
1117	12269	42604
1118	12283	42601
1119	12295	42594
1120	12307	42588
1121	12318	42576
1122	12329	42565
1123	12338	42549
1124	12350	42539
1125	12359	42524
1126	12370	42512
1127	12380	42499
1128	12390	42484
1129	12401	42473
1130	12412	42460
1131	12423	42452
1132	12435	42442
1133	12447	42435
1134	12457	42422
1135	12469	42414
1136	12480	42401
1137	12490	42389
1138	12501	42378
1139	12512	42365
1140	12522	42351
1141	12532	42338
1142	12544	42330
1143	12557	42325
1144	12569	42319
1145	12582	42314
1146	12594	42306
1147	12604	42293
1148	12615	42283
1149	12626	42271
1150	12637	42259
1151	12648	42248
1152	12658	42233
1153	12668	42222
1154	12680	42213
1155	12692	42204
1156	12702	42192
1157	12715	42186
1158	12727	42180
1159	12738	42169
1160	12751	42164
1161	12763	42157
1162	12776	42151
1163	12792	42158
1164	12805	42153
1165	12818	42148
1166	12832	42146
1167	12844	42139
1168	12858	42139
1169	12871	42133
1170	12883	42128
1171	12896	42122
1172	12908	42116
1173	12921	42111
1174	12934	42104
1175	12946	42099
1176	12960	42097
1177	12973	42092
1178	12985	42085
1179	12997	42077
1180	13009	42068
1181	13026	42075
1182	13037	42065
1183	13048	42055
1184	13060	42048
1185	13071	42037
1186	13083	42028
1187	13095	42021
1188	13107	42012
1189	13118	42001
1190	13130	41992
1191	13142	41986
1192	13154	41977
1193	13166	41968
1194	13179	41963
1195	13189	41950
1196	13199	41935
1197	13210	41924
1198	13219	41908
1199	13229	41894
1200	13240	41882
1201	13250	41869
1202	13260	41855
1203	13272	41844
1204	13284	41837
1205	13294	41824
1206	13305	41813
1207	13315	41798
1208	13326	41787
1209	13337	41775
1210	13348	41765
1211	13359	41754
1212	13368	41738
1213	13377	41720
1214	13387	41703
1215	13398	41692
1216	13407	41677
1217	13417	41662
1218	13429	41655
1219	13441	41646
1220	13452	41635
1221	13463	41623
1222	13476	41618
1223	13486	41605
1224	13496	41592
1225	13506	41577
1226	13516	41564
1227	13527	41552
1228	13537	41538
1229	13547	41524
1230	13557	41510
1231	13568	41498
1232	13579	41487
1233	13589	41473
1234	13599	41458
1235	13608	41441
1236	13618	41428
1237	13628	41414
1238	13639	41403
1239	13652	41397
1240	13661	41380
1241	13672	41369
1242	13682	41354
1243	13693	41345
1244	13704	41334
1245	13716	41325
1246	13729	41319
1247	13743	41317
1248	13755	41309
1249	13767	41302
1250	13780	41297
1251	13791	41287
1252	13803	41277
1253	13814	41268
1254	13827	41263
1255	13840	41256
1256	13851	41246
1257	13863	41236
1258	13874	41228
1259	13887	41221
1260	13898	41211
1261	13911	41204
1262	13923	41196
1263	13935	41190
1264	13947	41180
1265	13960	41174
1266	13970	41160
1267	13981	41150
1268	13993	41142
1269	14007	41138
1270	14019	41131
1271	14031	41123
1272	14044	41118
1273	14055	41107
1274	14065	41094
1275	14077	41085
1276	14088	41072
1277	14099	41062
1278	14108	41046
1279	14118	41033
1280	14129	41020
1281	14139	41006
1282	14149	40992
1283	14159	40979
1284	14170	40967
1285	14180	40952
1286	14191	40941
1287	14201	40928
1288	14211	40915
1289	14221	40901
1290	14231	40887
1291	14242	40874
1292	14252	40860
1293	14263	40849
1294	14273	40835
1295	14284	40824
1296	14295	40813
1297	14306	40804
1298	14319	40797
1299	14330	40786
1300	14342	40778
1301	14354	40769
1302	14364	40757
1303	14378	40753
1304	14389	40741
1305	14399	40729
1306	14410	40717
1307	14421	40705
1308	14430	40691
1309	14440	40677
1310	14451	40663
1311	14461	40651
1312	14472	40639
1313	14483	40627
1314	14492	40612
1315	14504	40603
1316	14515	40591
1317	14525	40578
1318	14535	40563
1319	14544	40548
1320	14555	40538
1321	14566	40526
1322	14576	40512
1323	14586	40499
1324	14597	40488
1325	14611	40483
1326	14623	40475
1327	14636	40469
1328	14648	40463
1329	14660	40453
1330	14672	40444
1331	14683	40435
1332	14696	40428
1333	14708	40420
1334	14721	40415
1335	14732	40403
1336	14743	40392
1337	14755	40385
1338	14767	40375
1339	14778	40366
1340	14789	40354
1341	14800	40343
1342	14812	40333
1343	14823	40324
1344	14837	40321
1345	14849	40312
1346	14860	40302
1347	14873	40295
1348	14885	40285
1349	14897	40279
1350	14910	40272
1351	14923	40266
1352	14937	40262
1353	14951	40260
1354	14963	40251
1355	14975	40243
1356	14986	40234
1357	14999	40227
1358	15011	40217
1359	15022	40207
1360	15034	40197
1361	15046	40190
1362	15057	40180
1363	15068	40167
1364	15079	40156
1365	15090	40146
1366	15102	40136
1367	15112	40122
1368	15121	40107
1369	15132	40095
1370	15141	40079
1371	15152	40067
1372	15162	40053
1373	15172	40039
1374	15186	40035
1375	15196	40023
1376	15208	40013
1377	15220	40006
1378	15232	39998
1379	15243	39986
1380	15253	39971
1381	15262	39956
1382	15272	39943
1383	15282	39928
1384	15293	39916
1385	15303	39904
1386	15313	39890
1387	15324	39878
1388	15334	39864
1389	15344	39851
1390	15355	39839
1391	15366	39828
1392	15377	39817
1393	15387	39804
1394	15397	39791
1395	15408	39779
1396	15419	39768
1397	15430	39757
1398	15441	39745
1399	15451	39733
1400	15462	39720
1401	15474	39713
1402	15486	39703
1403	15498	39696
1404	15511	39689
1405	15522	39678
1406	15533	39666
1407	15543	39652
1408	15554	39641
1409	15564	39629
1410	15574	39615
1411	15585	39603
1412	15598	39598
1413	15608	39585
1414	15622	39580
1415	15634	39570
1416	15645	39560
1417	15657	39551
1418	15669	39543
1419	15681	39534
1420	15693	39526
1421	15705	39517
1422	15717	39509
1423	15730	39503
1424	15743	39497
1425	15755	39488
1426	15768	39482
1427	15783	39479
1428	15796	39475
1429	15809	39469
1430	15823	39464
1431	15836	39458
1432	15849	39452
1433	15861	39442
1434	15874	39436
1435	15886	39427
1436	15898	39418
1437	15910	39411
1438	15922	39403
1439	15933	39391
1440	15945	39383
1441	15957	39372
1442	15968	39362
1443	15979	39351
1444	15991	39341
1445	16003	39334
1446	16017	39329
1447	16030	39323
1448	16042	39315
1449	16052	39301
1450	16065	39295
1451	16077	39286
1452	16088	39274
1453	16100	39265
1454	16112	39256
1455	16124	39247
1456	16134	39234
1457	16144	39221
1458	16155	39208
1459	16165	39194
1460	16175	39182
1461	16187	39172
1462	16196	39157
1463	16207	39145
1464	16217	39131
1465	16226	39116
1466	16236	39101
1467	16247	39090
1468	16257	39078
1469	16267	39064
1470	16279	39054
1471	16290	39043
1472	16299	39028
1473	16310	39016
1474	16319	39001
1475	16330	38988
1476	16340	38975
1477	16350	38962
1478	16360	38948
1479	16371	38937
1480	16383	38929
1481	16396	38922
1482	16409	38914
1483	16420	38905
1484	16431	38893
1485	16441	38879
1486	16452	38868
1487	16463	38856
1488	16472	38842
1489	16483	38830
1490	16493	38817
1491	16504	38806
1492	16516	38795
1493	16527	38784
1494	16538	38773
1495	16549	38762
1496	16559	38749
1497	16570	38737
1498	16582	38728
1499	16594	38719
1500	16605	38709
1501	16617	38699
1502	16628	38689
1503	16639	38679
1504	16653	38672
1505	16666	38667
1506	16678	38658
1507	16690	38648
1508	16702	38641
1509	16715	38633
1510	16726	38622
1511	16739	38615
1512	16751	38606
1513	16763	38598
1514	16776	38590
1515	16787	38581
1516	16800	38573
1517	16813	38566
1518	16824	38556
1519	16837	38548
1520	16848	38537
1521	16860	38529
1522	16873	38521
1523	16885	38513
1524	16896	38502
1525	16908	38493
1526	16920	38482
1527	16930	38471
1528	16944	38465
1529	16956	38457
1530	16970	38451
1531	16982	38444
1532	16995	38437
1533	17008	38428
1534	17020	38420
1535	17032	38412
1536	17044	38403
1537	17055	38392
1538	17066	38380
1539	17078	38371
1540	17090	38362
1541	17102	38353
1542	17113	38342
1543	17124	38331
1544	17134	38318
1545	17144	38304
1546	17155	38292
1547	17165	38279
1548	17180	38276
1549	17190	38262
1550	17199	38247
1551	17209	38233
1552	17220	38223
1553	17231	38210
1554	17242	38199
1555	17254	38190
1556	17266	38181
1557	17279	38174
1558	17290	38163
1559	17301	38152
1560	17311	38138
1561	17322	38126
1562	17332	38114
1563	17343	38101
1564	17352	38086
1565	17363	38075
1566	17373	38061
1567	17383	38048
1568	17393	38035
1569	17404	38024
1570	17414	38011
1571	17425	37999
1572	17435	37985
1573	17445	37972
1574	17455	37959
1575	17465	37945
1576	17475	37932
1577	17487	37921
1578	17496	37906
1579	17506	37894
1580	17517	37882
1581	17529	37873
1582	17541	37863
1583	17552	37853
1584	17564	37844
1585	17577	37837
1586	17589	37828
1587	17601	37819
1588	17613	37809
1589	17624	37799
1590	17636	37788
1591	17648	37779
1592	17659	37769
1593	17672	37761
1594	17684	37752
1595	17696	37744
1596	17709	37737
1597	17721	37728
1598	17734	37719
1599	17746	37711
1600	17759	37703
1601	17771	37694
1602	17783	37686
1603	17795	37677
1604	17808	37668
1605	17822	37665
1606	17836	37659
1607	17850	37655
1608	17864	37649
1609	17876	37641
1610	17888	37631
1611	17901	37624
1612	17913	37615
1613	17926	37608
1614	17940	37602
1615	17953	37595
1616	17966	37589
1617	17979	37581
1618	17991	37573
1619	18005	37566
1620	18017	37557
1621	18028	37546
1622	18039	37534
1623	18049	37522
1624	18060	37511
1625	18071	37499
1626	18081	37486
1627	18091	37472
1628	18101	37459
1629	18114	37450
1630	18126	37441
1631	18138	37432
1632	18148	37420
1633	18161	37411
1634	18172	37401
1635	18182	37387
1636	18192	37374
1637	18203	37361
1638	18212	37348
1639	18222	37334
1640	18233	37322
1641	18242	37308
1642	18254	37296
1643	18264	37284
1644	18274	37271
1645	18284	37257
1646	18294	37244
1647	18305	37232
1648	18316	37220
1649	18326	37209
1650	18337	37197
1651	18347	37182
1652	18356	37167
1653	18367	37156
1654	18377	37143
1655	18387	37131
1656	18398	37119
1657	18410	37108
1658	18421	37099
1659	18433	37089
1660	18445	37080
1661	18458	37071
1662	18469	37061
1663	18480	37049
1664	18490	37037
1665	18501	37025
1666	18516	37022
1667	18527	37010
1668	18537	36998
1669	18549	36988
1670	18560	36976
1671	18572	36966
1672	18583	36955
1673	18595	36945
1674	18607	36937
1675	18620	36929
